RacerID,Course,RacesRun,QuinellaRate,TrifectaRate,FirstPlaceRate,AvgStartTiming,Nige,Makuri,Sashi
5151,3,95,5.2,18.9,0.0,0.21,0,0,0
5151,4,105,5.7,18.1,0.0,0.24,0,0,0
5151,5,137,5.1,11.6,0.7,0.22,0,1,0
5151,6,272,0.7,4.4,0.0,0.23,0,0,0
5152,1,51,39.2,49.0,29.4,0.17,14,0,0
5152,2,84,15.4,36.9,3.5,0.19,0,1,2
5152,3,96,16.6,31.2,4.1,0.18,0,1,1
5152,4,91,6.5,15.3,2.2,0.19,0,0,1
5152,5,107,0.9,10.2,0.0,0.2,0,0,0
5152,6,270,2.2,4.0,0.3,0.22,0,0,0
5153,1,77,32.4,45.4,18.1,0.19,14,0,0
5153,2,110,15.4,30.9,7.2,0.18,0,2,6
5153,3,103,13.5,30.1,6.8,0.16,0,3,2
5153,4,123,13.0,21.1,3.2,0.17,0,2,0
5153,5,122,4.9,17.2,2.4,0.15,0,3,0
5153,6,248,3.6,5.6,2.0,0.17,0,4,1
5154,1,56,50.0,60.7,26.7,0.17,15,0,0
5154,2,108,21.3,37.0,6.4,0.18,0,2,5
5154,3,100,26.0,40.0,10.0,0.15,0,7,0
5154,4,107,16.8,28.9,8.4,0.18,0,8,1
5154,5,150,8.0,20.6,4.0,0.17,0,2,0
5154,6,344,3.4,9.5,0.8,0.18,0,1,0
5155,1,53,37.7,50.9,30.1,0.19,15,0,0
5155,2,90,34.4,45.5,10.0,0.19,0,1,5
5155,3,86,20.9,40.7,9.3,0.16,0,1,0
5155,4,95,21.0,27.3,6.3,0.19,0,0,3
5155,5,116,16.3,25.8,6.9,0.17,0,3,0
5155,6,286,3.5,7.3,0.7,0.2,0,0,1
5156,1,75,54.6,62.6,41.3,0.18,29,0,0
5156,2,107,26.1,35.5,8.4,0.19,0,1,8
5156,3,95,24.2,42.1,10.5,0.17,0,6,2
5156,4,111,10.8,26.1,7.2,0.17,0,4,2
5156,5,162,16.0,29.0,4.9,0.16,0,1,0
5156,6,321,1.8,4.9,0.0,0.17,0,0,0
5157,1,65,55.3,66.1,41.5,0.17,26,0,0
5157,2,86,16.2,33.7,4.6,0.18,0,1,3
5157,3,80,23.7,43.7,7.5,0.18,0,1,2
5157,4,119,14.2,33.6,7.5,0.17,0,4,2
5157,5,169,11.2,21.8,6.5,0.17,0,3,0
5157,6,317,2.8,11.9,1.2,0.19,0,1,1
5158,1,77,68.8,72.7,58.4,0.15,43,0,0
5158,2,103,33.0,52.4,16.5,0.15,0,8,9
5158,3,107,22.4,36.4,10.2,0.15,0,5,1
5158,4,115,26.0,41.7,15.6,0.14,0,15,2
5158,5,165,15.7,29.7,6.6,0.15,0,3,1
5158,6,353,4.8,10.7,1.1,0.17,0,1,0
5159,1,40,35.0,50.0,27.5,0.18,9,0,0
5159,2,62,12.9,20.9,8.0,0.18,0,1,4
5159,3,54,5.5,9.2,1.8,0.18,0,0,0
5159,4,55,3.6,14.5,1.8,0.19,0,1,0
5159,5,84,3.5,4.7,1.1,0.18,0,0,1
5159,6,205,1.4,5.3,0.9,0.2,0,2,0
5160,1,89,50.5,57.3,35.9,0.14,28,0,0
5160,2,122,23.7,40.9,8.2,0.16,0,6,4
5160,3,138,34.7,53.6,10.1,0.14,0,5,2
5160,4,115,19.1,36.5,7.8,0.15,0,4,1
5160,5,160,11.2,23.1,1.8,0.15,0,0,0
5160,6,250,4.8,14.0,2.8,0.18,0,1,2
5161,1,123,73.9,79.6,62.6,0.14,74,0,0
5161,2,133,36.8,52.6,13.5,0.14,0,2,16
5161,3,123,34.1,50.4,16.2,0.15,0,11,3
5161,4,156,28.2,43.5,11.5,0.15,0,10,1
5161,5,159,12.5,27.6,6.2,0.14,0,6,0
5161,6,256,9.7,19.1,2.7,0.15,0,4,0
5162,1,49,38.7,51.0,24.4,0.18,10,0,0
5162,2,77,18.1,27.2,6.4,0.2,0,1,4
5162,3,85,15.2,30.5,5.8,0.17,0,1,0
5162,4,86,10.4,27.9,2.3,0.18,0,1,0
5162,5,104,4.8,16.3,0.0,0.19,0,0,0
5162,6,291,0.3,3.7,0.3,0.21,0,0,0
5163,1,77,76.6,88.3,58.4,0.17,40,0,0
5163,2,85,49.4,65.8,21.1,0.18,0,5,9
5163,3,124,40.3,58.8,20.9,0.16,0,10,4
5163,4,135,37.7,55.5,9.6,0.17,0,7,2
5163,5,149,26.1,45.6,6.7,0.17,0,1,0
5163,6,325,6.4,21.8,0.6,0.2,0,0,0
5164,1,51,19.6,25.4,7.8,0.23,4,0,0
5164,2,94,2.1,7.4,0.0,0.23,0,0,0
5164,3,85,3.5,5.8,1.1,0.23,0,0,0
5164,4,95,1.0,4.2,1.0,0.24,0,0,0
5164,5,122,0.0,3.2,0.0,0.23,0,0,0
5164,6,218,0.4,0.4,0.0,0.23,0,0,0
5165,1,69,43.4,62.3,23.1,0.18,13,0,0
5165,2,86,26.7,46.5,12.7,0.2,0,2,6
5165,3,88,17.0,37.5,3.4,0.16,0,1,1
5165,4,110,23.6,43.6,9.0,0.2,0,2,4
5165,5,133,12.0,26.3,3.0,0.19,0,0,0
5165,6,413,0.4,8.2,0.0,0.21,0,0,0
5166,1,84,77.3,89.2,58.3,0.14,47,0,0
5166,2,83,39.7,57.8,14.4,0.17,0,7,4
5166,3,82,32.9,60.9,17.0,0.17,0,9,2
5166,4,120,32.5,51.6,11.6,0.17,0,10,2
5166,5,156,19.2,41.0,5.1,0.18,0,2,0
5166,6,263,10.2,21.6,4.1,0.18,0,9,1
5167,1,76,48.6,61.8,36.8,0.15,27,0,0
5167,2,120,20.8,30.8,6.6,0.15,0,1,6
5167,3,126,19.0,33.3,5.5,0.15,0,5,1
5167,4,134,15.6,29.1,7.4,0.15,0,7,0
5167,5,156,9.6,24.3,1.9,0.15,0,1,0
5167,6,209,2.8,10.5,1.4,0.16,0,1,1
5168,1,4,0.0,25.0,0.0,0.23,0,0,0
5168,2,5,0.0,20.0,0.0,0.12,0,0,0
5168,3,13,15.3,23.0,0.0,0.24,0,0,0
5168,4,20,5.0,20.0,5.0,0.17,0,1,0
5168,5,32,3.1,9.3,0.0,0.16,0,0,0
5168,6,217,2.7,5.0,0.9,0.21,0,2,0
5169,1,49,32.6,48.9,18.3,0.21,9,0,0
5169,2,67,14.9,28.3,4.4,0.23,0,2,1
5169,3,70,7.1,20.0,2.8,0.22,0,1,0
5169,4,87,9.2,20.6,4.6,0.2,0,2,0
5169,5,122,5.7,17.2,1.6,0.18,0,1,0
5169,6,198,5.0,9.0,1.0,0.19,0,0,0
5170,1,72,63.8,77.7,44.4,0.15,32,0,0
5170,2,111,29.7,45.9,5.4,0.14,0,1,4
5170,3,97,21.6,39.1,7.2,0.13,0,0,0
5170,4,132,18.1,34.8,3.7,0.15,0,2,2
5170,5,165,11.5,25.4,1.2,0.16,0,0,0
5170,6,319,2.1,7.5,0.9,0.17,0,1,1
5171,1,48,43.7,54.1,27.0,0.13,12,0,0
5171,2,74,18.9,31.0,2.7,0.17,0,1,1
5171,3,84,20.2,38.1,8.3,0.17,0,5,0
5171,4,97,15.4,28.8,8.2,0.17,0,5,0
5171,5,129,8.5,18.6,2.3,0.18,0,2,0
5171,6,251,2.3,7.1,0.0,0.19,0,0,0
5172,1,80,52.5,63.7,37.5,0.18,29,0,0
5172,2,130,29.2,42.3,13.0,0.18,0,4,12
5172,3,110,28.1,42.7,12.7,0.17,0,8,1
5172,4,146,18.4,37.6,8.2,0.18,0,6,1
5172,5,179,16.7,33.5,5.0,0.18,0,1,0
5172,6,255,4.7,16.8,0.0,0.18,0,0,0
5173,1,76,59.2,65.7,38.1,0.19,29,0,0
5173,2,112,31.2,45.5,13.3,0.16,0,5,10
5173,3,110,24.5,31.8,10.9,0.16,0,6,2
5173,4,108,18.5,29.6,10.1,0.16,0,5,1
5173,5,132,9.0,22.7,4.5,0.16,0,1,0
5173,6,208,4.8,10.5,0.9,0.19,0,1,0
5174,1,128,71.8,78.1,57.0,0.17,69,0,0
5174,2,120,45.8,61.6,17.5,0.17,0,9,9
5174,3,159,41.5,56.6,20.7,0.16,0,22,2
5174,4,151,28.4,42.3,7.9,0.17,0,7,1
5174,5,169,20.1,42.0,8.2,0.16,0,5,0
5174,6,291,5.8,15.4,0.6,0.17,0,1,0
5175,1,55,34.5,50.9,16.3,0.19,9,0,0
5175,2,77,27.2,37.6,7.7,0.2,0,2,3
5175,3,99,12.1,29.2,2.0,0.18,0,0,1
5175,4,97,10.3,32.9,2.0,0.19,0,0,0
5175,5,122,9.0,17.2,1.6,0.2,0,0,0
5175,6,255,0.7,3.9,0.0,0.22,0,0,0
5176,1,19,26.3,31.5,5.2,0.25,1,0,0
5176,2,40,7.5,15.0,0.0,0.19,0,0,0
5176,3,23,8.7,17.3,4.3,0.18,0,1,0
5176,4,24,4.1,8.3,0.0,0.17,0,0,0
5176,5,50,8.0,10.0,4.0,0.19,0,0,0
5176,6,276,0.3,3.2,0.3,0.17,0,1,0
5177,1,56,44.6,53.5,26.7,0.16,14,0,0
5177,2,114,21.0,37.7,5.2,0.18,0,0,6
5177,3,103,4.8,18.4,0.0,0.18,0,0,0
5177,4,119,5.8,15.9,1.6,0.21,0,0,1
5177,5,181,3.3,8.8,0.5,0.2,0,0,0
5177,6,293,1.0,4.1,0.3,0.19,0,0,0
5178,1,51,41.1,56.8,11.7,0.18,5,0,0
5178,2,69,11.5,21.7,2.9,0.2,0,1,1
5178,3,94,9.5,22.3,1.0,0.19,0,0,1
5178,4,134,5.2,20.1,0.7,0.2,0,1,0
5178,5,138,1.4,7.9,0.7,0.2,0,0,0
5178,6,290,0.6,5.1,0.0,0.22,0,0,0
5179,1,55,47.2,60.0,36.3,0.16,20,0,0
5179,2,85,12.9,30.5,4.7,0.16,0,1,3
5179,3,87,16.0,21.8,3.4,0.19,0,2,0
5179,4,95,17.8,27.3,9.4,0.16,0,5,0
5179,5,120,10.0,17.5,1.6,0.17,0,0,0
5179,6,230,3.0,7.8,0.4,0.18,0,0,0
5180,1,22,36.3,50.0,31.8,0.19,6,0,0
5180,2,36,25.0,47.2,5.5,0.16,0,0,1
5180,3,39,12.8,38.4,0.0,0.18,0,0,0
5180,4,52,9.6,28.8,3.8,0.17,0,0,0
5180,5,76,11.8,17.1,1.3,0.2,0,0,0
5180,6,173,1.7,6.9,0.0,0.18,0,0,0
5181,1,73,61.6,73.9,41.1,0.17,28,0,0
5181,2,94,30.8,52.1,9.5,0.16,0,0,7
5181,3,98,20.4,34.6,8.1,0.17,0,3,0
5181,4,106,16.9,31.1,7.5,0.16,0,5,0
5181,5,136,13.9,31.6,3.6,0.16,0,0,0
5181,6,328,4.5,12.8,1.2,0.18,0,2,0
5182,1,63,47.6,69.8,26.9,0.17,17,0,0
5182,2,88,19.3,36.3,4.5,0.16,0,0,3
5182,3,93,13.9,32.2,4.3,0.17,0,2,1
5182,4,109,12.8,24.7,5.5,0.18,0,4,2
5182,5,139,7.1,13.6,1.4,0.17,0,2,0
5182,6,228,2.1,7.0,0.4,0.2,0,0,0
5183,1,50,48.0,58.0,28.0,0.17,14,0,0
5183,2,71,21.1,40.8,1.4,0.17,0,0,1
5183,3,75,26.6,38.6,12.0,0.16,0,7,1
5183,4,92,18.4,32.6,8.7,0.17,0,5,1
5183,5,128,11.7,23.4,0.7,0.16,0,1,0
5183,6,200,2.5,8.0,1.5,0.16,0,2,0
5184,1,36,19.4,25.0,11.1,0.22,4,0,0
5184,2,53,15.0,22.6,5.6,0.21,0,3,0
5184,3,37,16.2,27.0,8.1,0.21,0,0,2
5184,4,78,8.9,14.1,2.5,0.2,0,2,0
5184,5,105,4.7,14.2,0.0,0.17,0,0,0
5184,6,219,0.9,2.2,0.0,0.21,0,0,0
5185,1,74,66.2,74.3,44.5,0.13,32,0,0
5185,2,90,34.4,51.1,8.8,0.17,0,4,3
5185,3,82,32.9,52.4,7.3,0.16,0,4,2
5185,4,137,21.9,38.6,5.8,0.16,0,7,0
5185,5,169,10.6,34.3,5.3,0.17,0,3,1
5185,6,275,2.5,12.7,0.0,0.18,0,0,0
5186,1,70,54.2,64.2,32.8,0.15,22,0,0
5186,2,88,25.0,39.7,7.9,0.17,0,1,3
5186,3,78,14.1,24.3,3.8,0.18,0,0,0
5186,4,113,12.3,29.2,3.5,0.17,0,4,0
5186,5,133,9.7,21.8,2.2,0.17,0,2,0
5186,6,296,6.0,11.8,0.6,0.19,0,0,0
5187,1,70,62.8,68.5,40.0,0.16,24,0,0
5187,2,94,29.7,48.9,10.6,0.19,0,1,8
5187,3,105,22.8,41.9,8.5,0.17,0,4,1
5187,4,136,15.4,35.2,2.9,0.2,0,2,1
5187,5,145,7.5,24.1,2.0,0.17,0,1,0
5187,6,232,3.4,13.3,0.4,0.21,0,0,0
5188,1,65,53.8,60.0,43.0,0.23,28,0,0
5188,2,91,30.7,46.1,12.0,0.2,0,3,7
5188,3,86,36.0,51.1,13.9,0.17,0,9,2
5188,4,127,20.4,37.0,5.5,0.19,0,2,0
5188,5,158,10.7,27.8,5.0,0.2,0,1,0
5188,6,224,3.5,10.2,0.4,0.21,0,0,0
5189,1,52,46.1,61.5,28.8,0.2,15,0,0
5189,2,73,28.7,50.6,13.7,0.19,0,2,6
5189,3,92,25.0,43.4,5.4,0.2,0,0,0
5189,4,96,17.7,39.5,4.1,0.2,0,0,4
5189,5,132,9.0,18.9,3.0,0.19,0,1,2
5189,6,290,3.1,7.5,0.0,0.21,0,0,0
5190,1,55,47.2,58.1,21.8,0.16,12,0,0
5190,2,81,16.0,45.6,8.6,0.17,0,4,1
5190,3,83,20.4,38.5,7.2,0.17,0,4,0
5190,4,100,12.0,15.0,5.0,0.19,0,2,1
5190,5,123,8.1,17.8,1.6,0.19,0,0,0
5190,6,215,0.9,4.1,0.0,0.19,0,0,0
5191,1,142,77.4,85.9,65.4,0.14,85,0,0
5191,2,136,43.3,57.3,18.3,0.15,0,12,11
5191,3,127,40.1,55.9,21.2,0.14,0,15,2
5191,4,161,32.9,48.4,12.4,0.15,0,11,4
5191,5,154,22.0,38.3,10.3,0.15,0,8,1
5191,6,226,11.9,23.8,3.5,0.17,0,3,1
5192,1,38,31.5,39.4,21.0,0.18,8,0,0
5192,2,78,21.7,28.2,7.6,0.18,0,2,3
5192,3,75,12.0,26.6,1.3,0.19,0,1,0
5192,4,100,12.0,20.0,6.0,0.15,0,1,2
5192,5,124,5.6,16.9,0.8,0.17,0,1,0
5192,6,206,0.9,3.4,0.0,0.19,0,0,0
5193,1,28,71.4,82.1,57.1,0.15,15,0,0
5193,2,77,53.2,64.9,18.1,0.17,0,8,5
5193,3,112,39.2,53.5,15.1,0.18,0,12,2
5193,4,113,23.0,46.0,14.1,0.19,0,8,3
5193,5,148,14.1,33.1,2.7,0.18,0,2,0
5193,6,226,4.4,11.5,1.3,0.2,0,0,1
5194,1,73,38.3,49.3,27.4,0.19,20,0,0
5194,2,104,20.1,39.4,7.6,0.16,0,4,3
5194,3,108,21.3,37.0,8.3,0.16,0,4,1
5194,4,113,13.2,33.6,3.5,0.17,0,1,0
5194,5,124,9.6,20.1,2.4,0.16,0,1,0
5194,6,192,3.6,7.2,1.0,0.18,0,0,0
5195,1,64,48.4,59.3,32.8,0.16,21,0,0
5195,2,101,26.7,45.5,3.9,0.17,0,2,1
5195,3,111,19.8,44.1,4.5,0.17,0,3,1
5195,4,87,12.6,32.1,6.9,0.17,0,3,1
5195,5,121,5.7,18.1,3.3,0.18,0,2,0
5195,6,206,2.9,6.3,0.9,0.19,0,2,0
5196,1,58,67.2,81.0,56.9,0.16,31,0,0
5196,2,61,47.5,59.0,19.6,0.17,0,4,6
5196,3,67,31.3,59.7,16.4,0.17,0,4,0
5196,4,130,33.8,53.8,17.6,0.16,0,13,1
5196,5,157,17.8,42.6,6.3,0.17,0,4,1
5196,6,261,8.0,23.7,1.5,0.19,0,1,0
5197,1,83,74.7,83.1,57.8,0.14,46,0,0
5197,2,93,37.6,53.7,11.8,0.14,0,4,7
5197,3,101,41.5,57.4,20.7,0.13,0,9,3
5197,4,123,24.3,41.4,12.2,0.14,0,10,0
5197,5,141,16.3,31.2,5.6,0.13,0,0,1
5197,6,245,4.4,16.7,0.8,0.17,0,2,0
5198,1,51,33.3,49.0,21.5,0.2,11,0,0
5198,2,93,27.9,36.5,8.6,0.19,0,5,3
5198,3,92,18.4,38.0,3.2,0.18,0,1,1
5198,4,107,11.2,23.3,4.6,0.21,0,4,1
5198,5,127,7.8,19.6,4.7,0.2,0,2,0
5198,6,263,0.3,4.5,0.0,0.22,0,0,0
5199,1,57,56.1,66.6,35.0,0.15,19,0,0
5199,2,96,27.0,43.7,9.3,0.14,0,5,3
5199,3,94,26.6,42.5,7.4,0.14,0,6,0
5199,4,97,21.6,37.1,9.2,0.14,0,8,1
5199,5,125,15.2,28.0,6.4,0.13,0,3,0
5199,6,247,2.8,8.9,0.8,0.17,0,1,0
5200,1,11,9.0,18.1,0.0,0.21,0,0,0
5200,2,40,5.0,12.5,0.0,0.22,0,0,0
5200,3,48,4.1,10.4,2.0,0.21,0,0,0
5200,4,44,2.2,13.6,0.0,0.21,0,0,0
5200,5,81,2.4,6.1,1.2,0.22,0,0,0
5200,6,226,0.4,1.7,0.0,0.2,0,0,0
5201,1,82,62.2,69.5,42.6,0.14,31,0,0
5201,2,106,31.1,52.8,6.6,0.16,0,1,6
5201,3,102,38.2,50.9,17.6,0.17,0,11,1
5201,4,130,17.6,30.7,7.6,0.17,0,7,1
5201,5,157,13.3,29.9,1.9,0.17,0,0,0
5201,6,214,4.2,11.2,0.9,0.19,0,0,1
5202,1,24,50.0,62.5,25.0,0.14,6,0,0
5202,2,38,18.4,28.9,7.8,0.18,0,2,1
5202,3,44,22.7,52.2,11.3,0.11,0,1,1
5202,4,70,12.8,32.8,7.1,0.17,0,4,0
5202,5,95,5.2,20.0,2.1,0.16,0,0,0
5202,6,232,2.1,6.9,0.8,0.2,0,1,1
5203,1,44,47.7,63.6,29.5,0.18,13,0,0
5203,2,77,33.7,45.4,11.6,0.17,0,2,6
5203,3,126,17.4,34.9,4.7,0.16,0,1,2
5203,4,115,20.8,37.3,6.0,0.16,0,2,1
5203,5,155,10.3,20.0,2.5,0.17,0,0,0
5203,6,324,4.0,9.8,0.6,0.18,0,1,0
5204,1,26,38.4,53.8,15.3,0.22,4,0,0
5204,2,40,25.0,35.0,5.0,0.19,0,0,2
5204,3,43,30.2,46.5,16.2,0.16,0,4,1
5204,4,71,14.0,29.5,7.0,0.18,0,3,0
5204,5,95,7.3,20.0,2.1,0.19,0,0,0
5204,6,242,2.4,9.9,0.0,0.19,0,0,0
5205,1,79,70.8,79.7,56.9,0.16,43,0,0
5205,2,79,49.3,68.3,24.0,0.17,0,11,8
5205,3,81,37.0,59.2,9.8,0.16,0,3,0
5205,4,92,40.2,54.3,19.5,0.18,0,9,0
5205,5,96,19.7,33.3,8.3,0.17,0,2,0
5205,6,241,9.9,19.5,2.9,0.18,0,2,1
5206,1,68,51.4,61.7,33.8,0.16,23,0,0
5206,2,78,25.6,37.1,7.6,0.16,0,0,6
5206,3,107,19.6,38.3,2.8,0.13,0,2,1
5206,4,101,21.7,36.6,11.8,0.14,0,11,0
5206,5,123,8.1,20.3,2.4,0.16,0,2,0
5206,6,313,2.2,6.7,0.9,0.16,0,1,0
5207,1,40,42.5,57.5,27.5,0.21,10,0,0
5207,2,79,11.3,20.2,5.0,0.18,0,2,2
5207,3,74,13.5,27.0,1.3,0.18,0,1,0
5207,4,66,19.7,31.8,7.5,0.17,0,3,2
5207,5,88,7.9,22.7,1.1,0.16,0,1,0
5207,6,209,1.9,9.5,0.9,0.2,0,1,0
5208,1,40,40.0,55.0,32.5,0.15,12,0,0
5208,2,61,21.3,36.0,8.2,0.16,0,1,2
5208,3,74,13.5,31.0,8.1,0.13,0,0,1
5208,4,83,13.2,25.3,6.0,0.16,0,2,0
5208,5,96,5.2,11.4,2.0,0.16,0,2,0
5208,6,302,2.3,4.9,0.3,0.18,0,0,0
5209,1,22,36.3,40.9,18.1,0.16,4,0,0
5209,2,49,6.1,18.3,0.0,0.16,0,0,0
5209,3,50,4.0,28.0,0.0,0.17,0,0,0
5209,4,67,16.4,26.8,5.9,0.19,0,3,0
5209,5,98,7.1,13.2,2.0,0.17,0,1,0
5209,6,276,1.8,4.3,0.3,0.17,0,0,0
5210,1,44,63.6,75.0,50.0,0.17,21,0,0
5210,2,62,41.9,54.8,9.6,0.16,0,1,4
5210,3,77,25.9,48.0,6.4,0.17,0,1,0
5210,4,73,16.4,49.3,1.3,0.16,0,1,0
5210,5,82,7.3,30.4,3.6,0.17,0,0,0
5210,6,323,3.1,8.9,1.2,0.18,0,0,0
5211,1,20,20.0,55.0,20.0,0.18,3,0,0
5211,2,52,15.3,21.1,5.7,0.18,0,0,3
5211,3,61,11.4,19.6,3.2,0.16,0,0,0
5211,4,74,6.7,17.5,4.0,0.18,0,1,0
5211,5,107,7.4,12.1,1.8,0.16,0,1,0
5211,6,248,2.0,5.2,0.0,0.19,0,0,0
5212,1,41,48.7,60.9,41.4,0.15,16,0,0
5212,2,74,14.8,36.4,4.0,0.18,0,0,3
5212,3,94,15.9,32.9,6.3,0.15,0,3,1
5212,4,98,17.3,39.8,4.0,0.17,0,1,0
5212,5,139,7.9,18.7,1.4,0.18,0,0,0
5212,6,304,1.6,7.2,0.3,0.2,0,0,0
5213,1,62,56.4,62.9,38.7,0.18,24,0,0
5213,2,86,31.4,44.1,9.3,0.2,0,5,3
5213,3,74,28.3,52.7,14.8,0.18,0,6,2
5213,4,94,18.0,36.1,5.3,0.2,0,3,1
5213,5,131,9.1,19.0,3.0,0.19,0,0,1
5213,6,212,3.7,12.2,0.9,0.21,0,0,1
5214,1,34,50.0,61.7,32.3,0.19,11,0,0
5214,2,75,21.3,41.3,5.3,0.21,0,0,4
5214,3,63,15.8,28.5,4.7,0.17,0,1,1
5214,4,75,16.0,34.6,2.6,0.19,0,0,0
5214,5,106,3.7,14.1,2.8,0.2,0,0,0
5214,6,303,0.9,4.2,0.0,0.19,0,0,0
5215,1,9,22.2,55.5,11.1,0.15,1,0,0
5215,2,15,26.6,46.6,6.6,0.14,0,0,1
5215,3,27,25.9,37.0,7.4,0.17,0,1,0
5215,4,37,18.9,29.7,5.4,0.17,0,2,0
5215,5,58,12.0,24.1,5.1,0.17,0,1,0
5215,6,107,1.8,2.8,0.0,0.17,0,0,0
5216,1,74,62.1,67.5,51.3,0.2,37,0,0
5216,2,89,24.7,47.1,13.4,0.19,0,4,8
5216,3,93,38.7,54.8,17.2,0.17,0,7,0
5216,4,100,33.0,54.0,18.0,0.14,0,12,3
5216,5,128,22.6,37.5,12.5,0.15,0,4,1
5216,6,246,4.8,13.0,1.2,0.18,0,1,0
5217,1,125,84.0,90.4,68.0,0.14,82,0,0
5217,2,95,54.7,69.4,26.3,0.15,0,4,17
5217,3,91,37.3,59.3,14.2,0.16,0,6,5
5217,4,112,41.9,68.7,20.5,0.14,0,14,6
5217,5,127,25.9,54.3,10.2,0.15,0,0,0
5217,6,246,15.4,30.0,3.6,0.16,0,2,0
5218,1,65,67.6,76.9,55.3,0.16,34,0,0
5218,2,85,29.4,51.7,12.9,0.16,0,1,9
5218,3,90,35.5,53.3,13.3,0.15,0,3,1
5218,4,100,20.0,45.0,5.0,0.16,0,1,1
5218,5,111,15.3,36.0,5.4,0.17,0,1,1
5218,6,230,3.4,11.7,0.4,0.21,0,0,0
5219,1,26,42.3,57.6,26.9,0.21,7,0,0
5219,2,42,40.4,52.3,11.9,0.18,0,0,5
5219,3,53,28.3,43.4,9.4,0.16,0,1,1
5219,4,80,15.0,23.7,5.0,0.18,0,2,1
5219,5,114,11.4,21.0,2.6,0.16,0,1,0
5219,6,241,1.6,4.9,0.4,0.19,0,0,0
5220,1,68,70.5,82.3,54.4,0.17,35,0,0
5220,2,84,46.4,65.4,22.6,0.16,0,12,4
5220,3,84,35.7,64.2,19.0,0.18,0,12,0
5220,4,117,28.2,47.8,11.9,0.16,0,7,1
5220,5,127,7.8,25.2,4.7,0.16,0,2,0
5220,6,209,5.7,12.9,1.9,0.17,0,2,0
5221,1,102,74.5,81.3,57.8,0.15,58,0,0
5221,2,92,45.6,58.7,11.9,0.17,0,2,6
5221,3,98,40.8,59.1,16.3,0.14,0,5,4
5221,4,113,30.9,46.9,12.3,0.16,0,5,5
5221,5,124,21.7,42.7,8.8,0.16,0,1,0
5221,6,223,8.9,21.0,1.7,0.15,0,0,1
5222,1,37,75.6,83.7,62.1,0.18,23,0,0
5222,2,38,31.5,52.6,15.7,0.15,0,1,4
5222,3,90,42.2,66.6,10.0,0.16,0,2,1
5222,4,110,28.1,60.0,10.9,0.15,0,9,0
5222,5,113,15.9,38.0,1.7,0.15,0,0,0
5222,6,306,4.9,18.6,0.9,0.17,0,0,0
5223,1,39,51.2,56.4,33.3,0.19,12,0,0
5223,2,76,26.3,36.8,7.8,0.19,0,0,5
5223,3,78,14.1,26.9,1.2,0.2,0,0,0
5223,4,80,10.0,18.7,2.5,0.21,0,0,1
5223,5,129,6.2,13.1,3.1,0.19,0,0,0
5223,6,286,0.3,3.1,0.0,0.19,0,0,0
5224,1,88,79.5,82.9,64.7,0.14,55,0,0
5224,2,76,46.0,68.4,22.3,0.15,0,1,15
5224,3,87,32.1,64.3,6.9,0.14,0,0,0
5224,4,97,23.7,59.7,8.2,0.18,0,1,4
5224,5,114,19.3,37.7,2.6,0.17,0,1,0
5224,6,240,8.7,30.4,1.2,0.18,0,0,1
5225,1,26,7.6,15.3,3.8,0.19,1,0,0
5225,2,38,0.0,0.0,0.0,0.2,0,0,0
5225,3,33,0.0,0.0,0.0,0.22,0,0,0
5225,4,66,1.5,3.0,0.0,0.19,0,0,0
5225,5,71,0.0,2.8,0.0,0.21,0,0,0
5225,6,188,0.0,0.5,0.0,0.19,0,0,0
5226,1,98,80.6,86.7,64.2,0.14,62,0,0
5226,2,93,48.3,64.5,21.5,0.16,0,7,9
5226,3,90,41.1,55.5,16.6,0.14,0,6,3
5226,4,117,32.4,50.4,10.2,0.15,0,7,2
5226,5,108,22.2,34.2,7.4,0.16,0,2,0
5226,6,199,5.0,17.0,1.0,0.17,0,0,1
5227,1,20,35.0,50.0,30.0,0.17,6,0,0
5227,2,32,12.5,31.2,3.1,0.16,0,0,1
5227,3,44,11.3,25.0,0.0,0.17,0,0,0
5227,4,63,6.3,15.8,1.5,0.21,0,1,0
5227,5,87,5.7,11.4,3.4,0.21,0,1,0
5227,6,256,0.7,2.3,0.0,0.21,0,0,0
5228,1,75,76.0,84.0,64.0,0.15,47,0,0
5228,2,77,51.9,64.9,20.7,0.15,0,6,10
5228,3,81,35.8,56.7,16.0,0.14,0,4,1
5228,4,112,28.5,49.1,10.7,0.15,0,5,1
5228,5,100,17.0,36.0,3.0,0.15,0,0,1
5228,6,196,8.6,23.9,3.0,0.17,0,0,0
5229,1,66,66.6,69.7,46.9,0.17,31,0,0
5229,2,80,26.2,38.7,10.0,0.18,0,4,4
5229,3,90,34.4,51.1,12.2,0.18,0,4,1
5229,4,105,23.8,34.2,10.4,0.16,0,8,0
5229,5,150,15.3,33.3,3.3,0.15,0,0,0
5229,6,257,4.6,7.7,1.1,0.17,0,2,0
5230,1,24,33.3,45.8,25.0,0.18,6,0,0
5230,2,44,15.9,34.0,2.2,0.17,0,0,1
5230,3,48,10.4,16.6,4.1,0.2,0,2,0
5230,4,53,11.3,16.9,3.7,0.16,0,1,0
5230,5,95,2.1,10.5,2.1,0.18,0,1,0
5230,6,256,2.3,4.3,0.3,0.16,0,0,0
5231,1,33,60.6,69.7,51.5,0.17,15,0,0
5231,2,43,41.8,53.4,16.2,0.2,0,2,4
